"Code","Code2","Term"
8625,"E03/0774/4","QASR ZAIYAN"
8626,"E03/0775/4","EL-SAMARA"
8627,"E03/0776/4","GEBEL EL-TEIR"
8628,"E03/0777/4","UMM EL-DABADIB"
8629,"E03/0778/4","GEBEL YEBSA"
8630,"E03/0779/2","SIWA OASES"
8631,"E03/0780/3","ABU EL-HEWAN"
8632,"E03/0781/3","ABU SHURUF"
8633,"E03/0782/3","EL-AGHURMI"
8634,"E03/0783/3","BELAD EL-ROUM"
8635,"E03/0784/3","GABAL DAKRUR"
8636,"E03/0785/3","GHARGHARA"
8637,"E03/0786/3","GHEIT ABU MANSUR"
8638,"E03/0787/3","HATIYET ABD EL-GABBAR"
8639,"E03/0788/3","HATIYET ABU MADI"
8640,"E03/0789/3","HATIYET GILATI"
8641,"E03/0790/3","HATIYET ZAWA"
8642,"E03/0791/3","KHAMEISAH"
8643,"E03/0792/3","KWERET SHIZA"
8644,"E03/0793/3","EL-MA`SARA"
8645,"E03/0794/3","EL-MARAQI"
8646,"E03/0795/3","GEBEL EL-MAWTA"
8647,"E03/0796/3","MESHENDED"
8648,"E03/0797/3","QARET EL-ZUWEDI"
8649,"E03/0798/3","QARET EL-ZAWYA"
8650,"E03/0799/3","QARET QASR HASSUNA"
8651,"E03/0800/3","QUREISHAT"
8652,"E03/0801/3","GEBEL SIWA"
8653,"E03/0802/3","UMM `UBEIDA"
8654,"E03/0803/3","ZEITUN"
8655,"E03/0804/2","SMALL OASES"
8656,"E03/0805/3","EL-`AREG"
8657,"E03/0806/3","EL-BAHRAIN"
8658,"E03/0807/3","NAWAMISA"
8659,"E03/0808/3","QARET UMM EL-SUGHAIAR"
8660,"E03/0809/3","SITRA"
8661,"E03/0831/1","OUTSIDE EGYPT"
8662,"E03/0828/1","UNSPECIFIED"
8663,"E03/0811/1","UNKNOWN"
8664,"E04/0001/1","PREHISTORIC PERIODS"
8665,"E04/0002/2","PALAEOLITHIC PERIOD"
8666,"E04/0003/3","LOWER PALEOLITHIC"
8667,"E04/0004/3","MIDDLE PALEOLITHIC"
8668,"E04/0005/3","UPPER PALEOLITHIC"
8669,"E04/0006/2","NEOLITHIC PERIOD"
8670,"E04/0007/3","BADARIAN"
8671,"E04/0008/2","CHALCOLITHIC PERIOD"
8672,"E04/0009/3","NAQADA"
8673,"E04/0010/3","NAQADA I"
8674,"E04/0011/3","AMRATIAN"
8675,"E04/0012/3","NAQADA II"
8676,"E04/0013/3","GERZIAN"
8677,"E04/0014/3","NAQADA III"
8678,"E04/0015/1","PREDYNASTIC PERIOD"
8679,"E04/0016/2","DYNASTY 0"
8680,"E04/0017/3","KA/SEKHEN"
8681,"E04/0018/3","NARMER/MENES"
8682,"E04/0019/3","SCORPION/SEREQ"
8683,"E04/0020/1","EARLY DYNASTIC PERIOD/THINITE PERIOD"
8684,"E04/0021/2","1ST DYNASTY"
8685,"E04/0022/3","AHA"
8686,"E04/0023/3","ATOTI"
8687,"E04/0024/3","DJER"
8688,"E04/0025/3","WADJI"
8689,"E04/0026/3","DEWEN/UDIMU"
8690,"E04/0027/3","ADJIB/ANEDJIB"
8691,"E04/0028/3","SEMERKHET"
8692,"E04/0029/3","QAA"
8693,"E04/0030/2","2ND DYNASTY"
8694,"E04/0031/3","HOTEPSEKHEMUI"
8695,"E04/0032/3","NEBRE"
8696,"E04/0033/3","NINETJER"
8697,"E04/0034/3","WADJNES"
8698,"E04/0035/3","SEKHEMIB"
8699,"E04/0036/3","PERIBSEN"
8700,"E04/0037/3","SENED"
8701,"E04/0038/3","NEFERKARE"
8702,"E04/0039/3","NEFERKASOKAR"
8703,"E04/0040/3","HUDJEFA"
8704,"E04/0041/3","KHASEKHEMUI/HORSETH"
8705,"E04/0042/3","SENEFERKA"
8706,"E04/0043/3","BA"
8707,"E04/0044/1","OLD KINGDOM"
8708,"E04/0045/2","3RD DYNASTY"
8709,"E04/0046/3","NEBKA"
8710,"E04/0047/3","DJOSER/NETJERIKHET"
8711,"E04/0048/3","DJOSER TETI/SEKHEMKHET"
8712,"E04/0049/3","KHABA"
8713,"E04/0050/3","HUNI"
8714,"E04/0051/2","4TH DYNASTY"
8715,"E04/0052/3","SENEFERU"
8716,"E04/0053/3","CHEOPS/KHUFU"
8717,"E04/0054/3","DJEDEFRE"
8718,"E04/0055/3","CHEPHREN/KHAFRE"
8719,"E04/0056/3","BIKHERIS"
8720,"E04/0057/3","MYCERINUS/MENKAURE"
8721,"E04/0058/3","SHEPSESKAF"
8722,"E04/0059/3","THAMPHTHIS"
8723,"E04/0060/2","5TH DYNASTY"
8724,"E04/0061/3","USERKAF"
8725,"E04/0062/3","SAHURE"
8726,"E04/0063/3","NEFERIRKARE/KAKAI"
8727,"E04/0064/3","SHEPSESKARE"
8728,"E04/0065/3","NEFEREFRE/ISI"
8729,"E04/0066/3","NYUSERRE/INI"
8730,"E04/0067/3","MENKAUHOR/KAIUHOR"
8731,"E04/0068/3","ASOSI/DJEDKARE"
8732,"E04/0069/3","UNAS/WENIS"
8733,"E04/0070/2","6TH DYNASTY"
8734,"E04/0071/3","TETI"
8735,"E04/0072/3","USERKARE"
8736,"E04/0073/3","PEPI I/MERIRE"
8737,"E04/0074/3","NEMTIEMSAF I/MERENRE I"
8738,"E04/0075/3","PEPI II/NEFERKARE I"
8739,"E04/0076/3","NEMTIEMSAF II/MERENRE II"
8740,"E04/0077/3","NITOCRIS/NEIT-IQERTI"
8741,"E04/0078/1","1ST INTERMEDIATE PERIOD"
8742,"E04/0079/2","7TH & 8TH DYNASTY"
8743,"E04/0080/3","NETRIKARE"
8744,"E04/0081/3","MENKARE"
8745,"E04/0082/3","NEFERKARE II"
8746,"E04/0083/3","NEBI/NEFERKARE III"
8747,"E04/0084/3","SHEMAI/DJEDKARE II"
8748,"E04/0085/3","KHENDU/NEFERKARE IV"
8749,"E04/0086/3","MERENHOR"
8750,"E04/0087/3","NEFERKAMIN I"
8751,"E04/0088/3","NIKARE I"
8752,"E04/0089/3","TERERU/NEFERKARE V"
8753,"E04/0090/3","NEFERKAHOR"
8754,"E04/0091/3","PEPISENEB/NEFERKARE VI"
8755,"E04/0092/3","ANU/NEFERKAMIN II"
8756,"E04/0093/3","IBI I/QAKARE"
8757,"E04/0094/3","NEFERKAURE"
8758,"E04/0095/3","NEFERKAUHOR"
8759,"E04/0096/3","NEFERIRKARE II"
8760,"E04/0097/3","WADJKARE"
8761,"E04/0098/3","SEKHEMKARE"
8762,"E04/0099/3","ITI"
8763,"E04/0100/3","IMHOTEP"
8764,"E04/0101/3","ISU"
8765,"E04/0102/3","IYTJENU"
8766,"E04/0103/2","9TH & 10TH DYNASTY"
8767,"E04/0104/3","NEFERKARE VII"
8768,"E04/0105/3","KHETY I/WAHKARE"
8769,"E04/0106/3","KHETY II/NEBKAURE"
8770,"E04/0107/3","KHETY III/MERIIBRE"
8771,"E04/0108/3","SETUT"
8772,"E04/0109/3","MERIHATHOR"
8773,"E04/0110/3","MERIKARE"
8774,"E04/0111/1","MIDDLE KINGDOM"
8775,"E04/0112/2","11TH DYNASTY"
8776,"E04/0113/3","MENTUHOTEP I/TEPIA"
8777,"E04/0114/3","INTEF I/SEHERTAWY"
8778,"E04/0115/3","INTEF II/WAHANKH"
8779,"E04/0116/3","INTEF III/NAKHTNEBTEPNEFER"
8780,"E04/0117/3","MENTUHOTEP II/NEBHEPETRE"
8781,"E04/0118/3","MENTUHOTEP III/SEANKHKARE"
8782,"E04/0119/3","MENTUHOTEP IV/NEBTAWYRE"
8783,"E04/0120/3","INTEF/QAKARE"
8784,"E04/0121/3","IYBKHENETRE"
8785,"E04/0122/3","SEGERSENI/MENEKHKARE"
8786,"E04/0123/2","12TH DYNASTY"
8787,"E04/0124/3","AMENEMHAT I/SEHETEPIBRE"
8788,"E04/0125/3","SENWOSRET I/SESOSTRIS I/KHEPERKARE"
8789,"E04/0126/3","AMENEMHAT II/NEBUKAURE"
8790,"E04/0127/3","SENWOSRET II/SESOSTRIS II/KHAKHEPERRE"
8791,"E04/0128/3","SENWOSRET III/SESOSTRIS III/KHAKAURE"
8792,"E04/0129/3","AMENEMHAT III/NIMAATRE"
8793,"E04/0130/3","AMENEMHAT IV/MAKHERURE"
8794,"E04/0131/3","NEFERUSOBEK/KASOBEKRE"
8795,"E04/0133/2","13TH DYNASTY"
8796,"E04/0134/3","UGAF/KHUTAWYRE"
8797,"E04/0135/3","AMENEMHAT SENEBEF/SEKHEMKARE"
8798,"E04/0136/3","SEKHEMRE KHUTAWY"
8799,"E04/0137/3","AMENEMHAT V/SEKHEMKARE"
8800,"E04/0138/3","SEHETEPIBRE II"
8801,"E04/0139/3","IUFNY"
8802,"E04/0140/3","AMENEMHAT VI/SEANKHIBRE"
8803,"E04/0141/3","SEMENKARE"
8804,"E04/0142/3","SEHETEPIBRE III"
8805,"E04/0143/3","SEWADJKARE"
8806,"E04/0144/3","NEDJEMIBRE"
8807,"E04/0145/3","SOBEKHOTEP I/KHAANKHRE"
8808,"E04/0146/3","RENISENEB"
8809,"E04/0147/3","HOR I/AUTIBRE"
8810,"E04/0148/3","AMENEMHAT VII/SEDJEFAKARE"
8811,"E04/0149/3","SOBEKHOTEP II/SEKHEMREKHUTAWY"
8812,"E04/0150/3","KHENDJER/USERKARE"
8813,"E04/0151/3","IMIRAMESHA/SEMENEKHKARE"
8814,"E04/0152/3","INTEF IV/SEHOTEPKARE"
8815,"E04/0153/3","SETH"
8816,"E04/0154/3","SOBEKHOTEP III/SEKHEMRESWADJTAWY"
8817,"E04/0155/3","NEFERHOTEP I/KHASEKHEMRE"
8818,"E04/0156/3","SIHATHOR"
8819,"E04/0157/3","SOBEKHOTEP IV/KHANEFERRE"
8820,"E04/0158/3","SOBEKHOTEP V/KHAHOTEPRE"
8821,"E04/0159/3","IAIB/WAHIBRE"
8822,"E04/0160/3","AY/MERYNEFERRE"
8823,"E04/0161/3","INI I/MERIHOTEPRE"
8824,"E04/0162/3","SEWADJTU/SEANKHENRE"
8825,"E04/0163/3","INED/MERYSEKHEMRE"
8826,"E04/0164/3","HORI/SWADJKARE"
8827,"E04/0165/3","SOBEKHOTEP VI/MERYREHOTEP"
8828,"E04/0166/3","DEDUMOSE I/DJEDNEFERRE"
8829,"E04/0167/3","IBI II"
8830,"E04/0168/3","HOR II"
8831,"E04/0169/3","SE...KARE"
8832,"E04/0170/3","SENEBMIU/SWAHENRE"
8833,"E04/0171/3","SEKHAENRE I"
8834,"E04/0172/3","MERIKHEPERRE"
8835,"E04/0173/3","MERIKARE"
8836,"E04/0174/3","AMENI"
8837,"E04/0175/3","ABAI"
8838,"E04/0176/3","AAQEN"
8839,"E04/0177/3","HORNEDJHERITEF/HOTEPIBRE"
8840,"E04/0178/3","NEFERHOTEP II/MERISEKHEMRE"
8841,"E04/0179/3","SENWOSRET IV/SESOSTRIS IV/SENEFERIBRE"
8842,"E04/0180/3","MONTUEMSAF/DJEDANKHRE"
8843,"E04/0181/3","DEDUMOSE II/DJEDHOTEPRE"
8844,"E04/0182/3","NEFERHOTEP III/SEKHEMRESEANKHTAWY"
8845,"E04/0183/3","MENTUHOTEP V/MERIANKHRE"
8846,"E04/0184/3","NERKARE"
8847,"E04/0185/3","USERMONT"
8848,"E04/0186/3","SOBEKHOTEP VII/SEKHEMRESEWESERTAWY"
8849,"E04/0187/3","INI II/MERISHEPSESRE"
8850,"E04/0188/3","MENTUHOTEP VI/SWADJRE"
8851,"E04/0189/3","SENAAIB/MENKHAURE"
8852,"E04/0190/3","SOBEKHOTEP VIII/MAARE"
8853,"E04/0191/3","UPWAUTEMSAF/SEKHEMRENEFERKHAU"
8854,"E04/0132/1","2ND INTERMEDIATE PERIOD"
8855,"E04/0192/2","14TH DYNASTY"
8856,"E04/0193/3","NEHASY"
8857,"E04/0194/3","KHATIRE"
8858,"E04/0195/3","NEBFAURE"
8859,"E04/0196/3","SEHEBRE"
8860,"E04/0197/3","MERDJEFARE"
8861,"E04/0198/3","SEWADJKARE"
8862,"E04/0199/3","NEBDJEFARE"
8863,"E04/0200/3","UBENRE"
8864,"E04/0201/3","...DJEFARE"
8865,"E04/0202/3","...UBENRE"
8866,"E04/0203/3","AUTIBRE"
8867,"E04/0204/3","HERIBRE"
8868,"E04/0205/3","NEBSENRE"
8869,"E04/0206/3","SEKHEPERENRE"
8870,"E04/0207/3","DJEDKHERURE"
8871,"E04/0208/3","SEANKHIBRE"
8872,"E04/0209/3","KANEFERTEMRE"
8873,"E04/0210/3","SEKHEM...RE"
8874,"E04/0211/3","KAKEMURE"
8875,"E04/0212/3","NEFERIBRE"
8876,"E04/0213/3","KHA...RE"
8877,"E04/0214/3","ANKHKARE"
8878,"E04/0215/3","SEMEN...RE"
8879,"E04/0216/3","DJEDKARE"
8880,"E04/0217/3","HEPU"
8881,"E04/0218/3","ANATI"
8882,"E04/0219/3","BEBNEM"
8883,"E04/0220/2","15TH DYNASTY"
8884,"E04/0221/3","SALITES/SHAREK"
8885,"E04/0222/3","KHAIAN/WESERENRE"
8886,"E04/0223/3","APOPHIS I/NEBKHEPESHRE"
8887,"E04/0224/3","KHAMUDI/AASEHRE"
8888,"E04/0225/3","SEKHAENRE II"
8889,"E04/0226/3","SHESHI/MAAIBRE"
8890,"E04/0227/3","YAQEB-HOR/MRIWESERRE"
8891,"E04/0228/3","APOPHIS II/AAENQENENRE"
8892,"E04/0229/2","16TH DYNASTY"
8893,"E04/0230/3","ANAT-HER"
8894,"E04/0231/3","USERANAT"
8895,"E04/0232/3","SEMQEN"
8896,"E04/0233/3","WASA"
8897,"E04/0234/3","SAKET"
8898,"E04/0235/3","QAR"
8899,"E04/0236/3","PEPI III/SNEFERANKHRE"
8900,"E04/0237/3","BEBANKH"
8901,"E04/0238/3","NEBMARE"
8902,"E04/0239/3","NIKARE II"
8903,"E04/0240/3","AHOTEPRE"
8904,"E04/0241/3","ANETERIRE"
8905,"E04/0242/3","NUBANKHRE"
8906,"E04/0243/3","NUBUSERRE"
8907,"E04/0244/3","KHAUSERRE"
8908,"E04/0245/3","KHAMURE"
8909,"E04/0246/3","YAQEB-BAAL"
8910,"E04/0247/3","JAKBAM"
8911,"E04/0248/3","JOAM"
8912,"E04/0249/3","AMU"
8913,"E04/0250/2","17TH DYNASTY"
8914,"E04/0251/3","INTEF V/NEBUKHEPERRE"
8915,"E04/0252/3","RAHOTEP/SEKHEMREWAHKHAW"
8916,"E04/0253/3","SEBEKEMSAF I/SEKHEMREWADJKHAW"
8917,"E04/0254/3","DJEHUTY/SEKHEMRESEMENTAWY"
8918,"E04/0255/3","MENTUHOTEP VII/SEANKHENRE"
8919,"E04/0256/3","NEBIRIERAW I/SEWADJENRE"
8920,"E04/0257/3","NEBIRIERAU II/NEFERKARE"
8921,"E04/0258/3","SEMENENRE"
8922,"E04/0259/3","SEUSERENRE"
8923,"E04/0260/3","SOBEKEMSAF II/SEKHEMRESHEDJTAWY"
8924,"E04/0261/3","INTEF VI/SEKHEMREWEPMAAT"
8925,"E04/0262/3","INTEF VII/SEKHEMREHERUHERMAAT"
8926,"E04/0263/3","TAO I/SENAKHTENRE"
8927,"E04/0264/3","TAO II/SEQENENRE"
8928,"E04/0265/3","KAMOSE/WADJKHEPERE"
8929,"E04/0266/1","NEW KINGDOM"
8930,"E04/0267/2","18TH DYNASTY"
8931,"E04/0268/3","AHMOSE/NEBPEHTYRE"
8932,"E04/0269/3","AMENHOTEP I/AMENOPHIS I/DJESERKARE"
8933,"E04/0270/3","TUTHMOSIS I/AAKHEPERKARE"
8934,"E04/0271/3","TUTHMOSIS II/AAKHEPERENRE"
8935,"E04/0272/3","HATSHEPSUT/MAATKARE"
8936,"E04/0273/3","TUTHMOSIS III/MENKHEPERRE"
8937,"E04/0274/3","AMENHOTEP II/AMENOPHIS II/AAKHEPERURE"
8938,"E04/0275/3","TUTHMOSIS IV/MENKHEPERURE"
8939,"E04/0276/3","AMENHOTEP III/AMENOPHIS III/NEBMAATRE"
8940,"E04/0277/3","AMENHOTEP IV/AMENOPHIS IV/NEFERKHEPERURE/AKHENATEN"
8941,"E04/0278/3","SEMENKHKARE/ANKHKHEPERURE"
8942,"E04/0279/3","TUTANKHAMUN/NEBKHEPERURE"
8943,"E04/0280/3","AY/KHEPERKHEPERURE"
8944,"E04/0281/3","HOREMHEB/DJESERKHEPERURE-SETEPENRE"
8945,"E04/0282/2","19TH DYNASTY"
8946,"E04/0283/3","RAMESSES I/MENPEHTYRE"
8947,"E04/0284/3","SETHOS I/MENMAATRE"
8948,"E04/0285/3","RAMESSES II/USERMAATRE-SETEPENRE"
8949,"E04/0286/3","MERENPTAH/BAENRE"
8950,"E04/0287/3","SETHOS II/USERKHEPERURE"
8951,"E04/0288/3","AMENMESSE/MENMIRE"
8952,"E04/0289/3","SIPTAH/AKHENRE"
8953,"E04/0290/3","TEWOSRET/TAUSRET/SATRE-MERITAMUN"
8954,"E04/0291/2","20TH DYNASTY"
8955,"E04/0292/3","SETHNAKHT/USERKHAURE"
8956,"E04/0293/3","RAMESSES III/USERMAATRE-MERIAMUN"
8957,"E04/0294/3","RAMESSES IV/USERMAATRE-SETEPENAMUN"
8958,"E04/0295/3","RAMESSES V//USERMAATRE-SEKHEPERENRE"
8959,"E04/0296/3","RAMESSES VI/NEBMAATRE-MERIAMUN"
8960,"E04/0297/3","RAMESSES VII/USERMAATRE-MERIAMUN-SETEPENRE"
8961,"E04/0298/3","RAMESSES VIII/USERMAATRE-AKHENAMUN"
8962,"E04/0299/3","RAMESSES IX/NEFERKARE-SETEPENRE"
8963,"E04/0300/3","RAMESSES X/KHEPERMAATRE-SETEPENRE"
8964,"E04/0301/3","RAMESSES XI/MENMAATRE-SETEPENPTAH"
8965,"E04/0302/1","3RD INTERMEDIATE PERIOD"
8966,"E04/0303/2","21ST DYNASTY"
8967,"E04/0304/3","SMENDES I/HEDJKHEPERRE"
8968,"E04/0305/3","AMENEMNESUT/NEFERKARE-HEQAWASET"
8969,"E04/0306/3","PSUSENNES/AAKHEPERRE-SETEPENAMUN"
8970,"E04/0307/3","AMENEMOPE/USERMAATRE-SETEPENAMUN"
8971,"E04/0308/3","OSOCHOR/AAKHEPERRE-SETEPENRE"
8972,"E04/0309/3","SIAMUN/NETJERYKHEPERRE-SETEPENAMUN"
8973,"E04/0310/3","PSUSENNES II/TITKHEPERURE"
8974,"E04/0311/2","HIGH-PRIESTS AND PRIEST-KINGS OF THEBES"
8975,"E04/0312/3","HERIHOR/HEMNETJER-TEPYENAMUN"
8976,"E04/0313/3","PINUDJEM I/KHEPERKHAURE"
8977,"E04/0314/3","MASAHARTY"
8978,"E04/0315/3","DJEDKHONSIUFANKH"
8979,"E04/0316/3","MENKHEPERRE/HEMNETJER-TEPYENAMUN"
8980,"E04/0317/3","SMENDES II"
8981,"E04/0318/3","PINUDJEM II"
8982,"E04/0319/3","PSUSENNES III"
8983,"E04/0320/2","22ND DYNASTY"
8984,"E04/0321/3","SHOSHENQ I/HEDJKHEPERRE"
8985,"E04/0322/3","OSORKON I/SEKHEMKHEPERRE"
8986,"E04/0323/3","SHOSHENQ II/HEQAKHEPERRE-SETEPENRE"
8987,"E04/0324/3","TAKELOT I"
8988,"E04/0325/3","OSORKON II/USERMAATRE-SETEPENAMUN"
8989,"E04/0326/3","HARSIESE/HEDJKHEPERRE-SETEPENAMUN"
8990,"E04/0327/3","TAKELOT II/HEDJKHEPERRE-SETEPENRE"
8991,"E04/0328/3","SHOSHENQ III/USERMAATRE-SETEPENRE"
8992,"E04/0329/3","PAMI/USERMAATRE-SETEPENAMUN"
8993,"E04/0330/3","SHOSHENQ V/AAKHEPERRE"
8994,"E04/0331/3","OSORKON IV/AAKHEPERRE-SETEPENAMUN"
8995,"E04/0332/2","HIGH-PRIESTS AND PRIEST-KINGS OF THEBES"
8996,"E04/0333/3","IUPUT"
8997,"E04/0334/3","SHOSHENQ"
8998,"E04/0335/3","SMENDES"
8999,"E04/0336/3","IUWELOT"
9000,"E04/0337/3","HORSIESIS"
9001,"E04/0338/3","NIMLOT/NEMRUD"
9002,"E04/0339/3","OSORKON"
9003,"E04/0340/2","23RD DYNASTY"
9004,"E04/0341/3","PEDUBASTIS I/USERMAATRE-SETEPENAMUN"
9005,"E04/0342/3","IUPUT I"
9006,"E04/0343/3","SHOSHENQ IV/USERMAATRE-MERIAMUN"
9007,"E04/0344/3","OSORKON III/USERMAATRE"
9008,"E04/0345/3","TAKELOT III/USERMAATRE"
9009,"E04/0346/3","RUDAMUN/USERMAATRE"
9010,"E04/0347/3","IUPUT II/USERMAATRE"
9011,"E04/0348/3","SHOSHENQ VI"
9012,"E04/0349/2","24TH DYNASTY AND CONTEMPORARIES"
9013,"E04/0350/3","PEFTJAUAWYBASTET/NEFERKARE"
9014,"E04/0351/3","DJEHUTIEMHAT/NEFERKHEPERRE-KHAKHAU"
9015,"E04/0353/3","PADIMENET"
9016,"E04/0354/3","TEFNAKHT/SHEPSESRE"
9017,"E04/0355/3","BAKENRENEF/BOKKHORIS/WAHKARE"
9018,"E04/0356/2","25TH DYNASTY AND CONTEMPORARIES"
9019,"E04/0357/3","ALARA"
9020,"E04/0358/3","KASHTA/MAATRE"
9021,"E04/0359/3","PIANKHY/PYE/USERMAATRE"
9022,"E04/0360/3","SHABAKA/NEFERKARE"
9023,"E04/0361/3","SHEBITKU/SHABATAKA/DJEDKAURE"
9024,"E04/0362/3","TAHARQA/KHUNEFERTEMRE"
9025,"E04/0363/3","TANUTAMUN/BAKARE"
9026,"E04/0364/3","GEMNEFKHONSBAK/SHEPSESKARE"
9027,"E04/0365/3","PEDUBASTIS II/SEHETEPIBENRE"
9028,"E04/0366/3","PENAMUN/MERITAWYRE"
9029,"E04/0367/3","NEKHEPSOS"
9030,"E04/0368/3","NECHO I/MENKHEPERRE"
9031,"E04/0369/1","LATE PERIOD"
9032,"E04/0370/2","26TH DYNASTY"
9033,"E04/0371/3","PSAMMETICHUS I/WAHIBRE"
9034,"E04/0372/3","NECHO II/WEHEMIBRE"
9035,"E04/0373/3","PSAMMETICHUS II/NEFERIBRE"
9036,"E04/0374/3","APRIES/HAAIBRE"
9037,"E04/0375/3","AMASIS/KHENEMIBRE"
9038,"E04/0376/3","PSAMMETICHUS III/ANKHKAENRE"
9039,"E04/0377/2","27TH DYNASTY AND CONTEMPORARIES"
9040,"E04/0378/3","CAMBYSES/MESTIURE"
9041,"E04/0379/3","DARIUS I/SETUTRE-MERIENRE"
9042,"E04/0380/3","XERXES"
9043,"E04/0381/3","ARTAXERXES I"
9044,"E04/0382/3","DARIUS II"
9045,"E04/0383/3","INAROS"
9046,"E04/0384/3","PEDUBASTIS III"
9047,"E04/0385/2","28TH DYNASTY"
9048,"E04/0386/3","AMYRTAIOS/AMUNIRDIES"
9049,"E04/0387/2","29TH DYNASTY"
9050,"E04/0388/3","NEPHERITES I/BAENRE-MERINETJERU"
9051,"E04/0389/3","PSAMMUTHIS/USERRE-SETEPENPTAH"
9052,"E04/0390/3","ACHORIS/HEKER/KHNEMENMAATRE"
9053,"E04/0391/3","NEPHERITES II/NAIAAURUDJU II"
9054,"E04/0392/2","30TH DYNASTY"
9055,"E04/0393/3","NECTANEBO I/KHEPERKARE"
9056,"E04/0394/3","TEOS/IRIMAATENRE"
9057,"E04/0395/3","NEKTANEBO II/SNEDJEMIBRE-SETEPENINIHERET"
9058,"E04/0396/2","31ST DYNASTY"
9059,"E04/0397/3","ARTAXERXES III"
9060,"E04/0398/3","ARSES"
9061,"E04/0399/3","DARIUS III"
9062,"E04/0400/3","KHABABASH/SENENSETEPENPTAH"
9063,"E04/0401/1","GRAECO-ROMAN PERIOD"
9064,"E04/0402/2","MACEDONIAN PERIOD"
9065,"E04/0403/3","ALEXANDER THE GREAT"
9066,"E04/0404/3","PHILIP ARRHIDAEUS"
9067,"E04/0405/3","ALEXANDER IV"
9068,"E04/0406/2","PTOLEMAIC PERIOD"
9069,"E04/0407/3","PTOLEMY I SOTER I"
9070,"E04/0408/3","PTOLEMY II PHILADELPHUS"
9071,"E04/0409/3","ARSINOE II"
9072,"E04/0410/3","PTOLEMY III EUERGETES I"
9073,"E04/0411/3","BERENICE II"
9074,"E04/0412/3","PTOLEMY IV PHILOPATOR"
9075,"E04/0413/3","PTOLEMY V EPIPHANES"
9076,"E04/0414/3","CLEOPATRA I"
9077,"E04/0415/3","PTOLEMY VI PHILOMETOR"
9078,"E04/0416/3","PTOLEMY VII NEOS PHILOPATOR"
9079,"E04/0417/3","PTOLEMY VIII EUERGETES II"
9080,"E04/0418/3","CLEOPATRA II"
9081,"E04/0419/3","CLEOPATRA III"
9082,"E04/0420/3","PTOLEMY IX SOTER II"
9083,"E04/0421/3","PTOLEMY X ALEXANDER I"
9084,"E04/0422/3","BERENICE III"
9085,"E04/0423/3","PTOLEMY XI ALEXANDER II"
9086,"E04/0424/3","CLEOPATRA V"
9087,"E04/0425/3","PTOLEMY XII NEOS DIONYSOS"
9088,"E04/0426/3","BERENICE IV"
9089,"E04/0427/3","CLEOPATRA VI"
9090,"E04/0428/3","CLEOPATRA VII PHILOPATOR"
9091,"E04/0429/3","PTOLEMY XIII"
9092,"E04/0430/3","PTOLEMY XIV"
9093,"E04/0431/3","PTOLEMY XV CAESARION"
9094,"E04/0432/2","ROMAN PERIOD"
9095,"E04/0433/3","AUGUSTUS"
9096,"E04/0434/3","TIBERIUS"
9097,"E04/0435/3","CALIGULA"
9098,"E04/0436/3","CLAUDIUS"
9099,"E04/0437/3","NERO"
9100,"E04/0438/3","GALBA"
9101,"E04/0439/3","OTHO"
9102,"E04/0440/3","VITELLIUS"
9103,"E04/0441/3","VESPASIAN"
9104,"E04/0442/3","TITUS"
9105,"E04/0443/3","DOMITIAN"
9106,"E04/0444/3","NERVA"
9107,"E04/0445/3","TRAJAN"
9108,"E04/0446/3","HADRIAN"
9109,"E04/0447/3","ANTONINUS PIUS"
9110,"E04/0448/3","MARCUS AURELIUS"
9111,"E04/0449/3","LUCIUS VERUS"
9112,"E04/0450/3","COMMODOS"
9113,"E04/0451/3","PERTINAX"
9114,"E04/0452/3","PESCENNIUS NIGER"
9115,"E04/0453/3","SEPTIMIUS SEVERUS"
9116,"E04/0454/3","CARACALLA"
9117,"E04/0455/3","GETA"
9118,"E04/0456/3","MACRINUS"
9119,"E04/0457/3","DIADUMENIANUS"
9120,"E04/0458/3","ELAGABAL"
9121,"E04/0459/3","SEVERUS ALEXANDER"
9122,"E04/0460/3","MAXIMINIAN"
9123,"E04/0461/3","GORDIAN I"
9124,"E04/0462/3","GORDIAN II"
9125,"E04/0463/3","BALBINUS"
9126,"E04/0464/3","PUPIENUS"
9127,"E04/0465/3","GORDIAN III"
9128,"E04/0466/3","PHILIP I"
9129,"E04/0467/3","DECIUS"
9130,"E04/0468/3","GALLUS AND VOLUSIANU"
9131,"E04/0469/3","AEMILIAN"
9132,"E04/0470/3","VALERIAN AND GALLIAN"
9133,"E04/0471/3","GALLIENUS"
9134,"E04/0472/3","MACRIANUS AND QUIETUS"
9135,"E04/0473/3","CLAUDIUS II"
9136,"E04/0474/3","QUINTILLIUS"
9137,"E04/0475/3","AURELIAN"
9138,"E04/0476/3","TACIT"
9139,"E04/0477/3","PROBUS"
9140,"E04/0478/3","CARUS"
9141,"E04/0479/3","CARINUS AND NUMERIUS"
9142,"E04/0480/3","DIOCLETIAN"
9143,"E04/0481/3","MAXIMINIAN DAIA"
9144,"E04/0482/3","CONSTANTINE THE GREAT"
9145,"E04/0483/3","JULIAN"
9146,"E04/0484/3","JOVIAN"
9147,"E04/0485/3","VALENS"
9148,"E04/0486/3","THEODOSIUS I"
9149,"E04/0487/2","BYZANTINE PERIOD"
9150,"E04/0488/3","ARCADIUS"
